Сегмент,Компания,Имя,Должность,Email,Телефон,Сайт,LinkedIn,Telegram,Страна,Город,Отрасль,Источник,URL источника,Приоритет,Комментарий
marketing,SEOVOLGA,,,ivan.romanov@seovolga.ru,+7 927 510-77-60; +7 499 685-08-25,https://seovolga.ru/,,https://t.me/SeoVolgaNew; https://t.me/ArtemChusov; https://t.me/ChusovArtem,Россия,,Marketing,Рейтинг Рунета industry contractors,https://seovolga.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SEOVOLGA,,,kupr@seovolga.ru,+7 927 510-77-60; +7 499 685-08-25,https://seovolga.ru/,,https://t.me/SeoVolgaNew; https://t.me/ArtemChusov; https://t.me/ChusovArtem,Россия,,Marketing,Рейтинг Рунета industry contractors,https://seovolga.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SEOVOLGA,,,sambro@seovolga.ru,+7 927 510-77-60; +7 499 685-08-25,https://seovolga.ru/,,https://t.me/SeoVolgaNew; https://t.me/ArtemChusov; https://t.me/ChusovArtem,Россия,,Marketing,Рейтинг Рунета industry contractors,https://seovolga.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SEOVOLGA,,,seo@seovolga.ru,+7 927 510-77-60; +7 499 685-08-25,https://seovolga.ru/,,https://t.me/SeoVolgaNew; https://t.me/ArtemChusov; https://t.me/ChusovArtem,Россия,,Marketing,Рейтинг Рунета industry contractors,https://seovolga.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SEOVOLGA,,,timur.s@seovolga.ru,+7 927 510-77-60; +7 499 685-08-25,https://seovolga.ru/,,https://t.me/SeoVolgaNew; https://t.me/ArtemChusov; https://t.me/ChusovArtem,Россия,,Marketing,Рейтинг Рунета industry contractors,https://seovolga.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SEOVOLGA,,,vladimir.v@seovolga.ru,+7 927 510-77-60; +7 499 685-08-25,https://seovolga.ru/,,https://t.me/SeoVolgaNew; https://t.me/ArtemChusov; https://t.me/ChusovArtem,Россия,,Marketing,Рейтинг Рунета industry contractors,https://seovolga.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SEOVOLGA,,,vladislava.m@seovolga.ru,+7 927 510-77-60; +7 499 685-08-25,https://seovolga.ru/,,https://t.me/SeoVolgaNew; https://t.me/ArtemChusov; https://t.me/ChusovArtem,Россия,,Marketing,Рейтинг Рунета industry contractors,https://seovolga.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SF.RU,,,hello@sf.ru,+7 495 255 31 35; +7 (495) 255 31 35,http://sf.ru/,,https://t.me/solutions_factory,Россия,,Marketing,CMS Magazine marketing,https://sf.ru/,B,"B2B marketing: возможны sales decks, клиентские защиты, тендерные и стратегические презентации. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SF.RU,,,info@sf.ru,+7 495 255 31 35; +7 (495) 255 31 35,http://sf.ru/,,https://t.me/solutions_factory,Россия,,Marketing,CMS Magazine marketing,https://sf.ru/,B,"B2B marketing: возможны sales decks, клиентские защиты, тендерные и стратегические презентации. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SLT,,,msk@seolt.ru,,https://seolt.ru/,,https://t.me/+MGF4-gcdQ95kYTli,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://seolt.ru/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SLT,,,spb@seolt.ru,,https://seolt.ru/,,https://t.me/+MGF4-gcdQ95kYTli,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://seolt.ru/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SUPREMATIKA,,,new@suprematika.ru,84957659885,http://www.suprematika.ru/,,https://t.me/Suprematika2_bot,Россия,,Marketing,Рейтинг Рунета industry contractors,https://suprematika.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,SVISTUNOV,,,support@svistunoff.com,+7 (812) 602-36-70,https://svistunoff.com/,,https://t.me/marketing_svistunoff,Россия,,Marketing,Рейтинг Рунета industry contractors,https://svistunoff.com/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Sa,,,info@sa.media,+7 (495) 937-16-18; +7 495 937-16-18,https://sa.media/smart-view/,,,Россия,Москва,Marketing,Член АКАР,https://sa.media/smart-view/,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Sells,,,hello@sells.company,8 800 777 4200; +7 3452 575 542,https://sells.company/,,https://t.me/sells_company_bot; https://t.me/sells_company,Россия,,Marketing,Рейтинг Рунета performance,https://sells.company/,B,"Performance/B2B marketing: возможны sales decks, клиентские защиты и презентации стратегии для корпоративных клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Siberian.pro,,,sales@siberian.pro,+7 495 540 42 71,https://siberian.pro/r/,https://www.linkedin.com/company/siberian-pro,https://t.me/siberian_pro,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://siberian.pro/?utm_source=ratings&utm_medium=rr&doing_wp_cron=1778656496.7823181152343750000000,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Site Elite Studio,,,info@st-lt.ru,8 800 302 06 29; +7 (920) 699-82-04; +7 (967) 555-98-77,https://st-lt.ru/,,https://t.me/se_studio; https://t.me/siteelite_talk,Россия,,Marketing,Рейтинг Рунета industry contractors,https://st-lt.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Site Elite Studio,,,olga@st-lt.ru,8 800 302 06 29; +7 (920) 699-82-04; +7 (967) 555-98-77,https://st-lt.ru/,,https://t.me/se_studio; https://t.me/siteelite_talk,Россия,,Marketing,Рейтинг Рунета industry contractors,https://st-lt.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Site Elite Studio,,,vladimir@st-lt.ru,8 800 302 06 29; +7 (920) 699-82-04; +7 (967) 555-98-77,https://st-lt.ru/,,https://t.me/se_studio; https://t.me/siteelite_talk,Россия,,Marketing,Рейтинг Рунета industry contractors,https://st-lt.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Socialist,,,client@socialist.pro,+7 (495) 777-80-64,https://socialist.pro/,,https://t.me/socialistpro,Россия,Москва,Marketing,Член АКАР,https://socialist.pro/,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Socialist,,,hr@socialist.pro,+7 (495) 777-80-64,https://socialist.pro/,,https://t.me/socialistpro,Россия,Москва,Marketing,Член АКАР,https://socialist.pro/,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Socialist,,,partner@socialist.pro,+7 (495) 777-80-64,https://socialist.pro/,,https://t.me/socialistpro,Россия,Москва,Marketing,Член АКАР,https://socialist.pro/,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Southmedia,,,hello@southmedia.ru,+7 (861) 238 83 48,https://southmedia.ru/,,https://t.me/southmedia_marketing,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://southmedia.ru/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Spider Group,,,spider@spider.ru,+7 804 700 79 93,https://spider.ru/,,https://t.me/spider_group,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://spider.ru/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Spirit Digital,,,seo@spiritdigital.ru,8 (800) 201-86-70,https://spiritdigital.ru/,,https://t.me/+79999805424,Россия,,Marketing,Рейтинг Рунета industry contractors,https://spiritdigital.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Sunlight Outdoor,,,info@sunlight-outdoor.ru,+7 (495) 607 55 55,https://www.sunlight-outdoor.ru/,,,Россия,Москва,Marketing,Член АКАР,https://www.sunlight-outdoor.ru/contacts,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Super Good,,,hello@sgmarketing.ru,+7 (495) 991 27 72,https://sgmarketing.ru/,,,Россия,Москва,Marketing,Сайт агентства,https://sgmarketing.ru/,B,Маркетинговый консалтинг и реклама: релевантно для презентаций и коммерческих материалов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability.
marketing,TBTBO BRAND MASTERING,,,hello@tbtbo.ru,+7 495 846-97-44,https://tbtbo.agency/,,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://tbtbo.agency/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Team-B,,,sales@team-b.ru,7 (473) 2000-495; +7 (473) 2000-495,https://team-b.ru/,,https://t.me/Team_B_ru,Россия,,Marketing,Рейтинг Рунета industry contractors,https://team-b.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Tma Agency,,,eslyshkina@adv-ms.com,+7 (999) 999-99-99,https://tma-agency.ru/,,,Россия,Москва,Marketing,Член АКАР,https://tma-agency.ru/,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов.; Некорректные email-кандидаты отброшены автоматически. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Top-7,,,info@top-7.ru,+7 831 42 36 777; +7 495 161 65 77; +7 835 231 02 77,https://www.top-7.ru/,,https://t.me/anna_stk,Россия,,Marketing,Рейтинг Рунета industry contractors,https://www.top-7.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Unionmedia,,,info@unionmedia.ru,+7 (495) 781-51-15,https://unionmedia.ru/#section_1,,,Россия,Москва,Marketing,Член АКАР,https://unionmedia.ru/#section_1,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Unistory,,,business@unistory.org,,https://unistory.app/,,https://t.me/unistoryapp,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://unistory.app/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,VZDH,,,hi@vzdh.rocks,+7 (910) 385-55-28; +7 910 385-55-28,http://vzdh.rocks/,,https://t.me/vzdhrocks,Россия,,Marketing,Рейтинг Рунета industry contractors,http://vzdh.rocks/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Vitalcompany,,,info@vitalcompany.pro,8 495 025 25 12,https://vitalcompany.pro/,,https://t.me/,Россия,Москва,Marketing,Член АКАР,https://vitalcompany.pro/,B,"Маркетинговое агентство: потенциально нужны коммерческие презентации, кейсы и материалы для клиентов. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,WebBooster,,,info@wbooster.ru,+7 (499) 390-26-72,https://www.wbooster.ru/,,,Россия,,Marketing,Рейтинг Рунета industry contractors,https://www.wbooster.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Webest,,,info@webest.ru,+7 (495) 128-22-90; +7 495 266-67-95,https://webest.ru/,,https://t.me/+KOV0ojuJgZ5jYzc0; https://t.me/webest; https://t.me/StanislavWebest,Россия,,Marketing,Рейтинг Рунета industry contractors,https://webest.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Webest,,,stanislav.k@webest.ru,+7 (495) 128-22-90; +7 495 266-67-95,https://webest.ru/,,https://t.me/+KOV0ojuJgZ5jYzc0; https://t.me/webest; https://t.me/StanislavWebest,Россия,,Marketing,Рейтинг Рунета industry contractors,https://webest.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Weiss,,,sales@weisswater.com,+7 913 012 47 20,https://weisswater.com/,,https://t.me/weissburo; https://t.me/weisswater; https://t.me/bochale,Россия,,Marketing,Рейтинг Рунета industry contractors,https://weisswater.com/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Why SEO Serious,,,sales@wss.media,,https://wssmedia.ru/,https://www.linkedin.com/company/wss-media-seo-analytics/,https://t.me/wssmedia,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://wssmedia.ru/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Wunder Digital,,,info@wunder-digital.ru,+7 915 040-19-24,https://wunder-digital.ru/,,https://t.me/wunder_digital_ru_bot,Россия,,Marketing,CMS Magazine marketing,https://wunder-digital.ru/,B,"B2B marketing: возможны sales decks, клиентские защиты, тендерные и стратегические презентации. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,"Yavvi AI — отзывы клиентов, портфолио, клиенты, стоимость услуг",,,gleb.molotkov@yavvi.ai,+7 917 126-76-28,https://yavvi.ai/,,https://t.me/Glebque,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://yavvi.ai/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,ZAMEDIA,,,hello@zamediagroup.ru,,https://zamedia.info/,,https://t.me/+STIzYKo_Z9pkYTAy; https://t.me/zamediagroup; https://t.me/+mEPG6UEZl3U0N2Ni,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://ratingruneta.ru/agency-zamedia-info/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,ZAPAL,,,hr@zapal.agency,+7 (906) 580-12-37,https://zapal.agency/,,https://t.me/zapal_agency; https://t.me/zapal_crew,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://zapal.agency/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,ZAPAL,,,info@zapal.agency,+7 (906) 580-12-37,https://zapal.agency/,,https://t.me/zapal_agency; https://t.me/zapal_crew,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://zapal.agency/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,ZeBrains,,,hello@zebrains.ru,8 (800) 550-58-28,https://zebrains.ru/,,https://t.me/ZeBrains_tech,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://zebrains.ru/contacts/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,Zum Punkt,,,hello@zumpunkt.ru,+7 812 715 14 12,https://zumpunkt.ru/,,https://t.me/zumpunkt_start; https://t.me/zumpunkt,Россия,,Marketing,Рейтинг Рунета industry contractors,https://zumpunkt.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,fuse8,,,info@fuse8.ru,,https://fuse8.ru/,https://www.linkedin.com/company/fuse8-russia,https://t.me/venicepeace,Россия,,Marketing,Рейтинг Рунета foreign clients contractors,https://fuse8.ru/,B,"Подрядчик международных клиентов: возможны sales decks, тендерные презентации и публичные материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,i-Media,,,info@i-media.ru,+7 (495) 797-55-99,https://www.i-media.ru/,,https://t.me/i_Media_Agency,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://www.i-media.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,iConText Group,,,sales@icontextgroup.ru,+7 (499) 929-85-95,https://icontextgroup.ru/,,https://t.me/icontextgroup; https://t.me/BusinessDiving,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://icontextgroup.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,id:Result,,,lead@idresult.ru,+7 (4912) 294-274,https://idresult.ru/,,,Россия,,Marketing,Рейтинг Рунета industry contractors,https://idresult.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,index.art,,,index@index-art.ru,+7 (343) 355-50-30; +7 (499) 350-26-32,https://www.index-art.ru/,,,Россия,,Marketing,Рейтинг Рунета industry contractors,https://www.index-art.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,makelove,,,info.br@makeloveagency.com,,https://makeloveagency.com/,https://www.linkedin.com/company/3968903/,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://makeloveagency.com/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,makelove,,,info.ge@makeloveagency.com,,https://makeloveagency.com/,https://www.linkedin.com/company/3968903/,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://makeloveagency.com/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,makelove,,,info.sa@makeloveagency.com,,https://makeloveagency.com/,https://www.linkedin.com/company/3968903/,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://makeloveagency.com/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,makelove,,,info.uk@makeloveagency.com,,https://makeloveagency.com/,https://www.linkedin.com/company/3968903/,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://makeloveagency.com/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,makelove,,,info@makeloveagency.com,,https://makeloveagency.com/,https://www.linkedin.com/company/3968903/,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://makeloveagency.com/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,makelove,,,jobs@makeloveagency.com,,https://makeloveagency.com/,https://www.linkedin.com/company/3968903/,,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://makeloveagency.com/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,maryco,,,info@maryco.ru,+7 495 291-75-01,https://www.maryco.ru/,,https://t.me/Natalya_presale; https://t.me/marycodesignspace,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://www.maryco.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«3 Грани Дизайна»,,,itcentre@itcentre.ru,+7 (347) 294-07-05; +7 987 254-07-05; 8 (347) 294-07-05,https://www.3gd.ru/,,https://t.me/TriGraniDizaina,Россия,,Marketing,Рейтинг Рунета industry contractors,https://www.3gd.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«АртФактор»,,,admin@artfactor.ru,8 (812) 716-52-55,https://artfactor.ru/,,https://t.me/+79118233272,Россия,,Marketing,Рейтинг Рунета industry contractors,https://artfactor.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Атвинта»,,,hr@atwinta.ru,+7 (499) 350-13-90; +7 (3842) 45-25-31,https://atwinta.ru/,,https://t.me/atwinta_agency,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://atwinta.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Атвинта»,,,info@atwinta.ru,+7 (499) 350-13-90; +7 (3842) 45-25-31,https://atwinta.ru/,,https://t.me/atwinta_agency,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://atwinta.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Вебпрактик»,,,info@webpractik.ru,+7 495 540-51-79,https://webpractik.ru/,,https://t.me/webpractik_agency,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://webpractik.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Два слова»,,,privetvam@dvaslova.com,8 800 201-50- 28,https://dvaslova.com/,,https://t.me/dvaslovaoreklame,Россия,,Marketing,Рейтинг Рунета industry contractors,https://dvaslova.com/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Мир рекламы Digital»,,,digital@reklamy.ru,+7(495) 228-06-30; +79990000000,https://digital.reklamy.ru/,,https://t.me/mir_reklamy_agency,Россия,,Marketing,Рейтинг Рунета industry contractors,https://digital.reklamy.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Мульти сайт»,,,info@mtsite.ru,+7 (4012) 92-62-52; +7(4012)92-62-52,https://mtsite.ru/,,https://t.me/bfmcifrovizacia,Россия,,Marketing,Рейтинг Рунета industry contractors,https://mtsite.ru/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Простые решения»,,,docs@ima-pr.ru,+7 (846) 303-01-90; +7 (499) 703-06-13,https://ima-pr.ru/,,,Россия,,Marketing,Рейтинг Рунета industry contractors,https://ima-pr.ru/contacts,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Простые решения»,,,marketing@ima-pr.ru,+7 (846) 303-01-90; +7 (499) 703-06-13,https://ima-pr.ru/,,,Россия,,Marketing,Рейтинг Рунета industry contractors,https://ima-pr.ru/contacts,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Простые решения»,,,partner@ima-pr.ru,+7 (846) 303-01-90; +7 (499) 703-06-13,https://ima-pr.ru/,,,Россия,,Marketing,Рейтинг Рунета industry contractors,https://ima-pr.ru/contacts,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Реактив медиа»,,,hello@reactivemedia.com,,https://reactivemedia.com/,,https://t.me/reactivemedia,Россия,,Marketing,Рейтинг Рунета industry contractors,https://reactivemedia.com/,B,"B2B-подрядчик отраслевых компаний: возможны тендерные презентации, клиентские защиты и sales decks. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
marketing,«Рейтинг Рунета»,,,info@vbi.ru,+7 (495) 153-64-18; +7 (800) 333-24-20,https://vbi.ru/,,https://t.me/vbi_agency; https://t.me/VBI_smart_bot?start=c1763733902527-ds,Россия,,Marketing,Рейтинг Рунета major clients contractors,https://vbi.ru/,B,"Подрядчик крупного бизнеса: вероятны тендерные презентации, sales decks, клиентские защиты и стратегические материалы. Preserved from previous verified GitHub snapshot to keep validated public email coverage resilient to source instability."
